interaction_id,user_id,product_id,action,timestamp,name,age,gender,location,product_name,category,price,seller_id,transaction_id,quantity,purchase_time
I244,U885,P92,purchase,09-08-24,User885,43,Male,Hyderabad,Footwear_Product_92,Footwear,1881,S15,T81,1,09-03-24
I245,U22,P42,view,04-07-24,User22,23,Male,Pune,Accessories_Product_42,Accessories,875,S40,,,
I246,U695,P179,view,14-02-24,User695,32,Male,Trichy,Footwear_Product_179,Footwear,3005,S11,,,
I247,U708,P172,purchase,10-01-24,User708,24,Female,Coimbatore,Sports_Product_172,Sports,4722,S3,T82,1,06-07-24
I248,U573,P90,cart,06-09-24,User573,20,Female,Trichy,Footwear_Product_90,Footwear,2752,S39,,,
I249,U912,P147,cart,03-09-24,User912,28,Female,Bangalore,Clothing_Product_147,Clothing,2346,S5,,,
I250,U662,P83,purchase,02-04-24,User662,28,Male,Pune,Clothing_Product_83,Clothing,2350,S17,T83,2,06-09-24
I251,U974,P4,cart,24-03-24,User974,38,Female,Chennai,Electronics_Product_4,Electronics,1148,S28,,,
I252,U950,P157,cart,22-05-24,User950,29,Female,Trichy,Footwear_Product_157,Footwear,2504,S39,,,
I253,U692,P45,cart,14-03-24,User692,29,Male,Kolkata,Electronics_Product_45,Electronics,3123,S34,,,
I254,U581,P179,purchase,21-07-24,User581,32,Male,Coimbatore,Footwear_Product_179,Footwear,2189,S3,T84,3,23-11-24
I255,U81,P190,view,20-01-24,User81,34,Female,Trichy,Clothing_Product_190,Clothing,4167,S45,,,
I256,U940,P134,cart,15-10-24,User940,40,Female,Kolkata,Footwear_Product_134,Footwear,308,S25,,,
I257,U742,P144,purchase,18-08-24,User742,23,Female,Chennai,Sports_Product_144,Sports,3217,S23,T85,2,01-05-24
I258,U661,P170,purchase,04-06-24,User661,45,Male,Coimbatore,Home_Product_170,Home,3125,S13,T86,1,09-03-24
I259,U953,P12,cart,17-10-24,User953,28,Male,Trichy,Electronics_Product_12,Electronics,4217,S31,,,
I260,U590,P60,view,31-01-24,User590,32,Male,Madurai,Home_Product_60,Home,1906,S26,,,
I261,U127,P81,cart,11-03-24,User127,23,Female,Delhi,Electronics_Product_81,Electronics,1678,S48,,,
I262,U543,P79,purchase,10-10-24,User543,40,Female,Coimbatore,Footwear_Product_79,Footwear,3951,S33,T87,3,08-06-24
I263,U533,P158,view,07-06-24,User533,36,Male,Hyderabad,Home_Product_158,Home,1466,S44,,,
I264,U833,P88,view,05-08-24,User833,30,Male,Trichy,Clothing_Product_88,Clothing,3800,S29,,,
I265,U453,P94,purchase,28-01-24,User453,20,Male,Bangalore,Footwear_Product_94,Footwear,4609,S25,T88,1,15-08-24
I266,U187,P122,cart,24-09-24,User187,45,Male,Trichy,Accessories_Product_122,Accessories,1788,S38,,,
I267,U501,P100,cart,27-06-24,User501,42,Male,Trichy,Electronics_Product_100,Electronics,2438,S12,,,
I268,U570,P16,view,03-02-24,User570,35,Male,Coimbatore,Sports_Product_16,Sports,2813,S29,,,
I269,U911,P191,cart,17-07-24,User911,19,Female,Hyderabad,Clothing_Product_191,Clothing,3553,S30,,,
I270,U520,P25,cart,24-07-24,User520,35,Female,Trichy,Footwear_Product_25,Footwear,4113,S33,,,
I271,U328,P38,view,11-03-24,User328,37,Male,Mumbai,Electronics_Product_38,Electronics,1970,S30,,,
I272,U899,P40,purchase,23-12-24,User899,21,Female,Chennai,Clothing_Product_40,Clothing,3915,S10,T89,2,13-10-24
I273,U961,P72,cart,08-01-24,User961,30,Female,Coimbatore,Accessories_Product_72,Accessories,2671,S48,,,
I274,U311,P165,purchase,17-07-24,User311,28,Female,Delhi,Home_Product_165,Home,1021,S32,T90,1,16-08-24
I275,U470,P28,view,04-03-24,User470,35,Female,Pune,Home_Product_28,Home,4249,S44,,,
I276,U958,P163,purchase,24-10-24,User958,28,Female,Pune,Electronics_Product_163,Electronics,4168,S45,T91,2,01-10-24
I277,U171,P62,view,12-04-24,User171,45,Male,Chennai,Home_Product_62,Home,2829,S40,,,
I278,U337,P108,view,25-06-24,User337,29,Female,Trichy,Clothing_Product_108,Clothing,3549,S14,,,
I279,U929,P58,cart,22-07-24,User929,40,Female,Delhi,Electronics_Product_58,Electronics,268,S25,,,
I280,U924,P90,purchase,11-11-24,User924,44,Male,Mumbai,Home_Product_90,Home,739,S40,T92,2,15-07-24
I281,U728,P76,view,10-08-24,User728,18,Female,Bangalore,Clothing_Product_76,Clothing,3541,S10,,,
I282,U547,P188,view,23-06-24,User547,22,Female,Kolkata,Footwear_Product_188,Footwear,2866,S35,,,
I283,U968,P180,purchase,21-05-24,User968,24,Male,Delhi,Home_Product_180,Home,1549,S35,T93,1,16-03-24
I284,U453,P150,view,07-03-24,User453,31,Male,Pune,Home_Product_150,Home,2799,S39,,,
I285,U22,P92,view,25-04-24,User22,25,Female,Trichy,Footwear_Product_92,Footwear,4203,S3,,,
I286,U92,P35,purchase,28-08-24,User92,36,Male,Mumbai,Home_Product_35,Home,3153,S46,T94,1,23-05-24
I287,U357,P17,purchase,31-08-24,User357,18,Female,Mumbai,Accessories_Product_17,Accessories,2173,S14,T95,3,03-01-24
I288,U714,P78,purchase,16-05-24,User714,44,Male,Bangalore,Clothing_Product_78,Clothing,1067,S50,T96,1,23-07-24
I289,U108,P115,cart,22-10-24,User108,34,Female,Hyderabad,Sports_Product_115,Sports,1369,S28,,,
I290,U664,P90,cart,29-07-24,User664,31,Female,Madurai,Accessories_Product_90,Accessories,1887,S13,,,
I291,U149,P61,view,11-01-24,User149,25,Female,Coimbatore,Footwear_Product_61,Footwear,3810,S37,,,
I292,U56,P45,view,04-01-24,User56,19,Female,Hyderabad,Home_Product_45,Home,3603,S9,,,
I293,U712,P198,view,10-07-24,User712,31,Female,Trichy,Sports_Product_198,Sports,587,S33,,,
I294,U133,P177,cart,05-07-24,User133,36,Male,Pune,Home_Product_177,Home,1160,S16,,,
I295,U655,P32,purchase,17-03-24,User655,43,Male,Pune,Accessories_Product_32,Accessories,1264,S10,T97,2,13-01-24
I296,U654,P7,cart,04-02-24,User654,42,Female,Bangalore,Accessories_Product_7,Accessories,4048,S35,,,
I297,U514,P25,purchase,02-10-24,User514,45,Female,Trichy,Footwear_Product_25,Footwear,4663,S27,T98,1,24-09-24
I298,U490,P188,cart,12-08-24,User490,21,Male,Mumbai,Electronics_Product_188,Electronics,3225,S7,,,
I299,U364,P28,view,26-02-24,User364,40,Male,Chennai,Footwear_Product_28,Footwear,4397,S28,,,
I300,U94,P79,view,09-11-24,User94,19,Female,Madurai,Accessories_Product_79,Accessories,2643,S26,,,
I301,U42,P172,purchase,15-01-24,User42,26,Female,Coimbatore,Home_Product_172,Home,1993,S18,T99,2,01-09-24
I302,U547,P15,cart,20-09-24,User547,23,Female,Coimbatore,Electronics_Product_15,Electronics,2622,S38,,,
I303,U187,P83,purchase,03-12-24,User187,30,Female,Madurai,Home_Product_83,Home,3463,S31,T100,3,22-04-24
I304,U18,P17,cart,09-09-24,User18,44,Male,Pune,Footwear_Product_17,Footwear,2323,S20,,,
I305,U901,P78,purchase,24-02-24,User901,34,Male,Coimbatore,Footwear_Product_78,Footwear,511,S29,T101,2,18-10-24
I306,U555,P96,cart,30-12-24,User555,18,Male,Hyderabad,Footwear_Product_96,Footwear,730,S30,,,
I307,U13,P166,cart,13-09-24,User13,40,Male,Trichy,Electronics_Product_166,Electronics,3488,S8,,,
I308,U702,P83,view,13-11-24,User702,38,Female,Bangalore,Home_Product_83,Home,4282,S34,,,
I309,U604,P174,cart,06-04-24,User604,23,Male,Trichy,Clothing_Product_174,Clothing,1152,S3,,,
I310,U569,P136,view,12-04-24,User569,23,Male,Mumbai,Electronics_Product_136,Electronics,1980,S6,,,
I311,U362,P177,purchase,10-08-24,User362,26,Male,Hyderabad,Home_Product_177,Home,4932,S16,T102,1,01-11-24
I312,U59,P6,cart,08-11-24,User59,27,Female,Kolkata,Accessories_Product_6,Accessories,3775,S5,,,
I313,U220,P197,view,18-01-24,User220,38,Female,Kolkata,Sports_Product_197,Sports,3106,S23,,,
I314,U933,P38,purchase,25-04-24,User933,25,Male,Pune,Footwear_Product_38,Footwear,748,S29,T103,2,21-04-24
I315,U264,P40,view,26-12-24,User264,34,Female,Bangalore,Sports_Product_40,Sports,4112,S44,,,
I316,U921,P157,purchase,29-08-24,User921,27,Female,Hyderabad,Clothing_Product_157,Clothing,1908,S9,T104,3,21-11-24
I317,U679,P9,cart,22-08-24,User679,35,Male,Delhi,Accessories_Product_9,Accessories,2097,S32,,,
I318,U102,P76,purchase,15-11-24,User102,31,Male,Madurai,Sports_Product_76,Sports,2935,S7,T105,1,04-05-24
I319,U589,P30,cart,11-09-24,User589,29,Female,Kolkata,Footwear_Product_30,Footwear,4735,S27,,,
I320,U641,P103,view,05-08-24,User641,22,Male,Hyderabad,Footwear_Product_103,Footwear,3383,S40,,,
I321,U654,P25,cart,02-11-24,User654,26,Female,Trichy,Footwear_Product_25,Footwear,3659,S17,,,
I322,U850,P197,purchase,15-06-24,User850,43,Male,Madurai,Clothing_Product_197,Clothing,4606,S17,T106,3,12-12-24
I323,U576,P170,view,19-02-24,User576,42,Female,Coimbatore,Sports_Product_170,Sports,2370,S49,,,
I324,U291,P36,view,27-07-24,User291,40,Female,Chennai,Clothing_Product_36,Clothing,4123,S38,,,
I325,U134,P199,purchase,19-07-24,User134,33,Male,Madurai,Home_Product_199,Home,430,S25,T107,1,29-07-24
I326,U87,P64,purchase,21-01-24,User87,32,Male,Hyderabad,Sports_Product_64,Sports,524,S23,T108,1,04-02-24
I327,U848,P12,view,06-06-24,User848,29,Female,Bangalore,Home_Product_12,Home,4602,S31,,,
I328,U367,P84,purchase,17-11-24,User367,29,Male,Pune,Footwear_Product_84,Footwear,2106,S16,T109,3,25-12-24
I329,U319,P79,view,14-06-24,User319,40,Female,Trichy,Home_Product_79,Home,239,S43,,,
I330,U259,P169,cart,16-03-24,User259,25,Male,Bangalore,Footwear_Product_169,Footwear,2326,S26,,,
I331,U142,P43,view,14-11-24,User142,20,Female,Kolkata,Home_Product_43,Home,1928,S11,,,
I332,U457,P56,view,27-02-24,User457,40,Female,Mumbai,Accessories_Product_56,Accessories,2573,S33,,,
I333,U457,P87,purchase,05-02-24,User457,20,Male,Bangalore,Clothing_Product_87,Clothing,4489,S30,T110,3,11-10-24
I334,U11,P154,cart,22-08-24,User11,31,Male,Mumbai,Footwear_Product_154,Footwear,327,S16,,,
I335,U220,P133,cart,30-05-24,User220,27,Female,Pune,Home_Product_133,Home,2376,S19,,,
I336,U30,P3,view,13-08-24,User30,19,Male,Bangalore,Sports_Product_3,Sports,2785,S29,,,
I337,U312,P30,purchase,10-12-24,User312,45,Male,Mumbai,Footwear_Product_30,Footwear,446,S13,T111,3,10-03-24
I338,U611,P176,purchase,14-01-24,User611,32,Male,Madurai,Sports_Product_176,Sports,2062,S31,T112,1,29-09-24
I339,U230,P36,view,09-01-24,User230,45,Male,Pune,Clothing_Product_36,Clothing,4924,S6,,,
I340,U553,P67,purchase,22-07-24,User553,18,Female,Pune,Footwear_Product_67,Footwear,2321,S35,T113,2,25-07-24
I341,U542,P137,purchase,22-05-24,User542,20,Male,Coimbatore,Accessories_Product_137,Accessories,4810,S26,T114,1,12-11-24
I342,U539,P7,view,27-01-24,User539,45,Female,Delhi,Home_Product_7,Home,1992,S21,,,
I343,U42,P105,cart,30-10-24,User42,33,Male,Chennai,Sports_Product_105,Sports,1274,S36,,,
I344,U560,P100,cart,19-05-24,User560,36,Male,Mumbai,Home_Product_100,Home,1791,S20,,,
I345,U390,P77,purchase,12-01-24,User390,36,Female,Mumbai,Home_Product_77,Home,4589,S34,T115,3,30-09-24
I346,U236,P23,view,02-09-24,User236,23,Male,Kolkata,Footwear_Product_23,Footwear,2516,S1,,,
I347,U821,P26,view,28-12-24,User821,36,Female,Coimbatore,Clothing_Product_26,Clothing,1635,S14,,,
I348,U480,P170,purchase,05-12-24,User480,30,Male,Bangalore,Clothing_Product_170,Clothing,1241,S22,T116,3,31-08-24
I349,U525,P170,cart,09-08-24,User525,44,Male,Coimbatore,Electronics_Product_170,Electronics,2328,S26,,,
I350,U396,P145,cart,12-07-24,User396,37,Male,Delhi,Footwear_Product_145,Footwear,3022,S5,,,
I351,U430,P151,view,01-02-24,User430,42,Female,Bangalore,Accessories_Product_151,Accessories,2118,S30,,,
I352,U525,P24,cart,12-12-24,User525,19,Female,Trichy,Electronics_Product_24,Electronics,4492,S50,,,
I353,U865,P86,purchase,19-10-24,User865,23,Female,Hyderabad,Footwear_Product_86,Footwear,3827,S47,T117,1,07-09-24
I354,U393,P8,purchase,10-05-24,User393,21,Female,Hyderabad,Home_Product_8,Home,403,S37,T118,1,15-06-24
I355,U527,P170,purchase,22-04-24,User527,27,Male,Delhi,Footwear_Product_170,Footwear,3931,S24,T119,2,22-11-24
I356,U887,P174,cart,06-12-24,User887,39,Male,Trichy,Accessories_Product_174,Accessories,4203,S37,,,
I357,U956,P172,view,31-01-24,User956,18,Female,Chennai,Clothing_Product_172,Clothing,2401,S20,,,
I358,U551,P123,view,14-12-24,User551,28,Male,Coimbatore,Home_Product_123,Home,3000,S16,,,
I359,U355,P189,view,30-01-24,User355,18,Female,Madurai,Sports_Product_189,Sports,1823,S26,,,
I360,U184,P60,view,21-07-24,User184,19,Male,Pune,Clothing_Product_60,Clothing,238,S30,,,
I361,U836,P159,purchase,24-03-24,User836,19,Female,Mumbai,Home_Product_159,Home,2307,S44,T120,3,12-08-24
I362,U859,P11,view,12-07-24,User859,31,Female,Madurai,Home_Product_11,Home,3690,S18,,,
I363,U346,P145,cart,10-02-24,User346,33,Female,Delhi,Clothing_Product_145,Clothing,3727,S11,,,
I364,U522,P200,purchase,14-09-24,User522,37,Male,Hyderabad,Home_Product_200,Home,3583,S48,T121,2,26-05-24
I365,U959,P182,cart,22-07-24,User959,35,Female,Hyderabad,Accessories_Product_182,Accessories,2167,S23,,,
I366,U558,P184,purchase,28-09-24,User558,25,Female,Chennai,Sports_Product_184,Sports,793,S17,T122,3,18-07-24
I367,U271,P198,view,09-05-24,User271,33,Male,Delhi,Home_Product_198,Home,4161,S8,,,
I368,U156,P29,view,30-01-24,User156,23,Male,Bangalore,Accessories_Product_29,Accessories,4037,S36,,,
I369,U671,P120,purchase,30-01-24,User671,26,Male,Madurai,Clothing_Product_120,Clothing,4069,S48,T123,3,16-04-24
I370,U610,P113,cart,22-06-24,User610,28,Female,Kolkata,Clothing_Product_113,Clothing,2576,S6,,,
I371,U838,P186,view,14-10-24,User838,29,Female,Kolkata,Accessories_Product_186,Accessories,3770,S38,,,
I372,U192,P39,cart,18-06-24,User192,29,Female,Bangalore,Clothing_Product_39,Clothing,2804,S37,,,
I373,U149,P196,view,16-11-24,User149,21,Male,Coimbatore,Sports_Product_196,Sports,2109,S23,,,
I374,U541,P161,purchase,23-03-24,User541,42,Male,Hyderabad,Sports_Product_161,Sports,1606,S48,T124,1,27-11-24
I375,U436,P126,cart,26-12-24,User436,42,Male,Madurai,Electronics_Product_126,Electronics,816,S2,,,
I376,U255,P40,cart,21-07-24,User255,32,Female,Kolkata,Footwear_Product_40,Footwear,2968,S31,,,
I377,U84,P152,cart,29-01-24,User84,42,Male,Madurai,Home_Product_152,Home,4049,S12,,,
I378,U9,P17,view,03-04-24,User9,26,Male,Coimbatore,Clothing_Product_17,Clothing,3495,S46,,,
I379,U524,P70,purchase,14-12-24,User524,26,Female,Bangalore,Sports_Product_70,Sports,3438,S30,T125,1,06-02-24
I380,U752,P81,purchase,17-12-24,User752,37,Male,Kolkata,Footwear_Product_81,Footwear,661,S19,T126,2,02-12-24
I381,U712,P159,view,11-06-24,User712,36,Male,Madurai,Accessories_Product_159,Accessories,2786,S47,,,
I382,U712,P195,cart,27-01-24,User712,36,Female,Bangalore,Sports_Product_195,Sports,3669,S26,,,
I383,U127,P145,purchase,06-01-24,User127,42,Female,Pune,Clothing_Product_145,Clothing,1638,S26,T127,3,21-01-24
I384,U951,P74,view,24-12-24,User951,37,Female,Delhi,Home_Product_74,Home,4871,S31,,,
I385,U301,P150,purchase,11-05-24,User301,41,Male,Kolkata,Home_Product_150,Home,4616,S38,T128,2,15-03-24
I386,U175,P117,cart,22-10-24,User175,35,Male,Madurai,Accessories_Product_117,Accessories,847,S39,,,
I387,U978,P158,purchase,13-05-24,User978,30,Female,Chennai,Accessories_Product_158,Accessories,2581,S11,T129,3,17-05-24
I388,U281,P32,cart,05-01-24,User281,21,Male,Coimbatore,Electronics_Product_32,Electronics,1439,S30,,,
I389,U802,P61,view,25-04-24,User802,20,Male,Bangalore,Clothing_Product_61,Clothing,506,S38,,,
I390,U117,P12,purchase,31-07-24,User117,22,Female,Bangalore,Electronics_Product_12,Electronics,609,S25,T130,3,15-11-24
I391,U164,P138,view,07-09-24,User164,45,Male,Pune,Home_Product_138,Home,3460,S33,,,
I392,U685,P44,purchase,28-09-24,User685,45,Male,Chennai,Electronics_Product_44,Electronics,324,S37,T131,2,20-02-24
I393,U90,P1,cart,25-01-24,User90,41,Female,Madurai,Sports_Product_1,Sports,2698,S38,,,
I394,U970,P195,purchase,22-08-24,User970,30,Male,Mumbai,Electronics_Product_195,Electronics,2707,S42,T132,3,05-03-24
I395,U514,P191,purchase,06-07-24,User514,45,Female,Bangalore,Clothing_Product_191,Clothing,3730,S44,T133,1,20-05-24
I396,U383,P65,view,17-06-24,User383,37,Male,Madurai,Footwear_Product_65,Footwear,2026,S40,,,
I397,U236,P182,view,02-07-24,User236,38,Male,Kolkata,Accessories_Product_182,Accessories,3009,S28,,,
I398,U451,P29,purchase,28-01-24,User451,34,Female,Madurai,Electronics_Product_29,Electronics,2810,S13,T134,1,27-04-24
I399,U248,P97,purchase,11-05-24,User248,45,Male,Coimbatore,Electronics_Product_97,Electronics,4351,S9,T135,2,04-09-24
I400,U529,P71,view,22-04-24,User529,21,Female,Kolkata,Clothing_Product_71,Clothing,1364,S8,,,
I401,U451,P133,purchase,20-04-24,User451,23,Male,Hyderabad,Sports_Product_133,Sports,3195,S46,T136,2,26-06-24
I402,U258,P146,purchase,16-01-24,User258,25,Female,Coimbatore,Footwear_Product_146,Footwear,4590,S2,T137,2,09-01-24
I403,U715,P52,view,25-11-24,User715,25,Male,Kolkata,Electronics_Product_52,Electronics,3223,S45,,,
I404,U771,P197,cart,24-02-24,User771,18,Female,Pune,Footwear_Product_197,Footwear,4895,S22,,,
I405,U814,P106,purchase,28-10-24,User814,43,Female,Kolkata,Electronics_Product_106,Electronics,2459,S50,T138,2,10-11-24
I406,U952,P112,view,09-11-24,User952,33,Female,Hyderabad,Footwear_Product_112,Footwear,439,S7,,,
I407,U544,P14,purchase,14-11-24,User544,42,Male,Madurai,Footwear_Product_14,Footwear,3798,S19,T139,2,23-07-24
I408,U5,P18,purchase,19-03-24,User5,41,Male,Coimbatore,Accessories_Product_18,Accessories,3425,S32,T140,1,28-07-24
I409,U943,P43,purchase,03-12-24,User943,33,Male,Hyderabad,Sports_Product_43,Sports,4767,S50,T141,1,01-06-24
I410,U807,P36,cart,27-11-24,User807,34,Female,Coimbatore,Electronics_Product_36,Electronics,1292,S28,,,
I411,U534,P83,cart,22-05-24,User534,19,Female,Madurai,Footwear_Product_83,Footwear,4908,S19,,,
I412,U307,P68,cart,28-05-24,User307,26,Female,Delhi,Footwear_Product_68,Footwear,2320,S25,,,
I413,U453,P169,purchase,27-03-24,User453,30,Male,Bangalore,Accessories_Product_169,Accessories,4974,S14,T142,2,27-01-24
I414,U764,P79,purchase,31-07-24,User764,43,Male,Trichy,Clothing_Product_79,Clothing,2853,S9,T143,1,25-06-24
I415,U640,P91,view,10-08-24,User640,40,Male,Madurai,Home_Product_91,Home,885,S3,,,
I416,U20,P168,cart,14-01-24,User20,23,Female,Trichy,Accessories_Product_168,Accessories,1915,S28,,,
I417,U645,P43,cart,20-01-24,User645,33,Female,Madurai,Clothing_Product_43,Clothing,1113,S25,,,
I418,U447,P13,cart,19-06-24,User447,31,Female,Trichy,Footwear_Product_13,Footwear,1864,S38,,,
I419,U691,P23,purchase,20-11-24,User691,30,Male,Mumbai,Electronics_Product_23,Electronics,4436,S32,T144,1,23-11-24
I420,U695,P102,cart,10-05-24,User695,42,Male,Hyderabad,Footwear_Product_102,Footwear,466,S17,,,
I421,U185,P159,view,17-08-24,User185,40,Female,Hyderabad,Electronics_Product_159,Electronics,1022,S20,,,
I422,U489,P45,view,07-10-24,User489,24,Male,Chennai,Electronics_Product_45,Electronics,3470,S36,,,
I423,U581,P129,view,02-01-24,User581,41,Female,Pune,Electronics_Product_129,Electronics,993,S17,,,
I424,U613,P179,view,07-02-24,User613,23,Female,Madurai,Footwear_Product_179,Footwear,4842,S47,,,
I425,U226,P104,view,10-01-24,User226,39,Male,Madurai,Sports_Product_104,Sports,3605,S49,,,
I426,U818,P198,purchase,28-01-24,User818,41,Female,Kolkata,Footwear_Product_198,Footwear,1763,S11,T145,1,16-02-24
I427,U463,P139,purchase,20-06-24,User463,45,Female,Mumbai,Home_Product_139,Home,4353,S39,T146,2,17-07-24
I428,U688,P75,view,11-05-24,User688,40,Male,Hyderabad,Home_Product_75,Home,3162,S38,,,
I429,U283,P129,purchase,22-04-24,User283,42,Male,Madurai,Sports_Product_129,Sports,379,S7,T147,1,21-05-24
I430,U756,P83,view,24-03-24,User756,38,Male,Trichy,Footwear_Product_83,Footwear,1995,S25,,,
I431,U264,P55,cart,13-05-24,User264,30,Male,Chennai,Sports_Product_55,Sports,1460,S47,,,
I432,U962,P112,cart,06-07-24,User962,30,Female,Trichy,Electronics_Product_112,Electronics,1821,S19,,,
I433,U820,P68,cart,12-11-24,User820,22,Female,Delhi,Accessories_Product_68,Accessories,3392,S4,,,
I434,U267,P20,view,16-04-24,User267,32,Female,Chennai,Accessories_Product_20,Accessories,2402,S22,,,
I435,U850,P177,view,10-11-24,User850,33,Female,Kolkata,Sports_Product_177,Sports,3670,S49,,,
I436,U956,P156,cart,05-09-24,User956,42,Male,Kolkata,Sports_Product_156,Sports,3407,S19,,,
I437,U83,P187,view,27-12-24,User83,28,Female,Trichy,Footwear_Product_187,Footwear,3717,S46,,,
I438,U127,P97,cart,10-08-24,User127,37,Male,Bangalore,Clothing_Product_97,Clothing,2077,S45,,,
I439,U393,P45,cart,09-03-24,User393,25,Male,Pune,Sports_Product_45,Sports,2847,S33,,,
I440,U830,P198,cart,12-07-24,User830,38,Female,Trichy,Footwear_Product_198,Footwear,1709,S3,,,
I441,U204,P175,purchase,08-03-24,User204,21,Female,Madurai,Footwear_Product_175,Footwear,307,S1,T148,2,26-05-24
I442,U56,P80,view,13-12-24,User56,22,Male,Bangalore,Sports_Product_80,Sports,1481,S38,,,
I443,U275,P196,cart,07-02-24,User275,24,Male,Trichy,Footwear_Product_196,Footwear,3614,S14,,,
I444,U555,P126,cart,04-11-24,User555,20,Female,Mumbai,Footwear_Product_126,Footwear,1870,S5,,,
I445,U156,P63,purchase,08-11-24,User156,37,Male,Madurai,Footwear_Product_63,Footwear,2326,S5,T149,3,09-07-24
I446,U365,P136,view,01-04-24,User365,39,Female,Kolkata,Electronics_Product_136,Electronics,4761,S37,,,
I447,U574,P57,purchase,10-10-24,User574,36,Male,Kolkata,Footwear_Product_57,Footwear,3711,S24,T150,1,15-08-24
I448,U576,P101,purchase,08-12-24,User576,36,Male,Chennai,Electronics_Product_101,Electronics,599,S24,T151,3,25-08-24
I449,U680,P185,view,20-10-24,User680,29,Female,Delhi,Accessories_Product_185,Accessories,3946,S13,,,
I450,U489,P138,purchase,02-11-24,User489,24,Male,Trichy,Electronics_Product_138,Electronics,2005,S19,T152,1,06-12-24
I451,U672,P59,view,19-09-24,User672,24,Female,Coimbatore,Accessories_Product_59,Accessories,705,S25,,,
